PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,PLANTA,PUERTA,ESCALERAS,ORIENTACION,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,COD-BARRIO,BARRIO,COD-DISTRITO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO,Column
4659237,Instalación Deportiva Municipal Básica Piedrahíta,,,,"Metro: San Francisco , Pan BenditoBus: 47 , 108 , 118",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3591ab4d19a65110VgnVCM1000000b205a0aRCRD,PIEDRAHITA,CALLE,V,,,,,"c/v Real Madrid, 36",MADRID,MADRID,28025,5,PUERTA BONITA,11,CARABANCHEL,437265,4470003,40.37637114,-3.740314553,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4548093,Instalación Deportiva Municipal Básica Pinar de la Elipa,,,,"Metro: La ElipaBus: 15 , 28 , 71 , 110 , 113 , 210",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ed2f929930891110VgnVCM1000000b205a0aRCRD,JOSE LUIS DE ARRESE,CALLE,V,S/N,,,,,MADRID,MADRID,28017,1,VENTAS,15,CIUDAD LINEAL,444689,4474835,40.42042743,-3.653286145,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje, 
4555992,Instalación Deportiva Municipal Básica Pinos de Osuna,,,,"Metro: El CaprichoBus: 77 , 101 , 112 , 114 , 115 , 151",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=53a6eaccb50e1110VgnVCM1000000b205a0aRCRD,PINOS DE OSUNA,CALLE,V,1,,,,,MADRID,MADRID,28042,1,ALAMEDA DE OSUNA,21,BARAJAS,449811,4477948,40.45067715,-3.591878464,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4527937,Instalación Deportiva Municipal Básica Pirineos,,,,"Metro: Francos RodriguezBus: 44 , 64 , 126 , 127 , 132",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ed5e17e9cedf0110VgnVCM1000000b205a0aRCRD,PIRINEOS,CALLE,V,S/N,,,,frente a Francisco de Diego,MADRID,MADRID,28040,3,CIUDAD UNIVERSITARIA,9,MONCLOA-ARAVACA,439383,4479008,40.45764923,-3.716226091,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
5935255,Instalación Deportiva Municipal Básica Pista de Patinaje Anfevi,,,pista de patinaje1 pista de hockey,"Metro: ArtillerosBus: 20 , 30 , 32 , 71 , 100 , 140.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e0e7c6ee9d9dd210VgnVCM1000000b205a0aRCRD,HACIENDA DE PAVONES,CALLE,V,127,,,,,MADRID,MADRID,28030,6,VINATEROS,14,MORATALAZ,445796,4472941,40.40343815,-3.640076254,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje, 
5689074,Instalación Deportiva Municipal Básica Pista de Patinaje Avenida Niza,,,pista de patinaje,"Bus: 38 , 48 , 140",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7ca06b71fa5a8210VgnVCM2000000c205a0aRCRD,NIZA,AVENIDA,V,s/n,,,,c/v Travesía de Carlos II,MADRID,MADRID,28022,5,ROSAS,20,SAN BLAS-CANILLEJAS,448649,4475490,40.42658242,-3.606662437,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje, 
11239510,Instalación Deportiva Municipal Básica pista de patinaje Planetario,,,,"Metro: Arganzuela - Planetario, Méndez Álvaro Bus: 19, 102, 148",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d4855702408f4710VgnVCM2000001f4a900aRCRD,PLANETARIO,AVENIDA,V,7,,,,,MADRID,MADRID,28045,4,LEGAZPI,2,ARGANZUELA,442132,4471716,40.39404247,-3.681861517,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
6297117,Instalación Deportiva Municipal Básica Pista de Petanca Centro de Mayores La Vaguada,,,,"Metro: FuencarralBus: 128, 132, 137, 49, 83, N22",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6f75fec127a05310VgnVCM1000000b205a0aRCRD,MONFORTE DE LEMOS,AVENIDA,V,36,,,,,MADRID,MADRID,28029,4,EL PILAR,8,FUENCARRAL-EL PARDO,440040,4481347,40.47876758,-3.708699328,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
6297357,Instalación Deportiva Municipal Básica Pista de Petanca de Islas Jarvi,,,,Metro: FuencarralBus: 176,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=10880f3daaa05310VgnVCM1000000b205a0aRCRD,CASTIELLO DE JACA,CALLE,V,3,,,,,MADRID,MADRID,28050,6,VALVERDE,8,FUENCARRAL-EL PARDO,442874,4483739,40.50051587,-3.675482387,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
6309581,Instalación Deportiva Municipal Básica Pista de Petanca Parque Fuencarral,,,,"Bus: 137, 66",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a9dedd8af835310VgnVCM1000000b205a0aRCRD,AFUERAS A VALVERDE,CALLE,V,2,,,,,MADRID,MADRID,28034,6,VALVERDE,8,FUENCARRAL-EL PARDO,441876,4483570,40.49892402,-3.687244155,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
6339339,Instalación Deportiva Municipal Básica Pista de Skate,,,,"Bus: 49 , 128",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35ebe7d3412e5310VgnVCM1000000b205a0aRCRD,CAPITAN BLANCO ARGIBAY,CALLE,V,S/N,,,,,MADRID,MADRID,28029,5,VALDEACEDERAS,6,TETUAN,439791,4480281,40.46913761,-3.711535316,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje, 
6297431,Instalación Deportiva Municipal Básica Pista Deportiva Palas del Rey,,,,Metro: FuencarralBus: 176,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=44250f3daaa05310VgnVCM1000000b205a0aRCRD,PALAS DE REY,CALLE,V,s/n,,,,c/v Frómista,MADRID,MADRID,28050,6,VALVERDE,8,FUENCARRAL-EL PARDO,444139,4484109,40.50393528,-3.66058688,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
6313019,Instalación Deportiva Municipal Básica Pista Deportiva Parque Miguel Aracil,,,,"Bus: 42, 64, 137",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=652cbe6348245310VgnVCM2000000c205a0aRCRD,JOAQUIN LORENZO,CALLE,V,39,,,,,MADRID,MADRID,28035,3,PEÑA GRANDE,8,FUENCARRAL-EL PARDO,438455,4480856,40.47422832,-3.727349839,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
6308752,Instalación Deportiva Municipal Básica Pista Deportiva P.A.R. La Alcazaba,,,,"Metro: PeñagrandeBus: 124, 133, 67, 83",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7172f106d5835310VgnVCM1000000b205a0aRCRD,SINESIO DELGADO,INST. DEPORTIVA BASICA,T,26,,,,,MADRID,MADRID,,,,,DISTRITO,438914,4479554,40.46441766,-3.720521169,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
6309100,Instalación Deportiva Municipal Básica Pista P.A.R. Moralzarzal,,,pistas de bolos ,"Metro: Antonio MachadoBus: 126, 128, 42, 49",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a2edeba8d9835310VgnVCM2000000c205a0aRCRD,MORALZARZAL,CALLE,V,88,,,,,MADRID,MADRID,28034,7,MIRASIERRA,8,FUENCARRAL-EL PARDO,439611,4482831,40.4939871,-3.712613876,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
6339254,Instalación Deportiva Municipal Básica Pistas de Petanca Dehesa de la Villa,,,,"Bus: 49 , 128",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0f0ca36eef1e5310VgnVCM1000000b205a0aRCRD,FRANCOS RODRIGUEZ,CALLE,V,1,,,,,MADRID,MADRID,28039,1,BELLAS VISTAS,6,TETUAN,440456,4478644,40.45444788,-3.703537629,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4556570,Instalación Deportiva Municipal Básica Plan Parcial,,,,"Bus: 6 , 60 , 78 , 81 , 116 , 121 , 131",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=322b5574c05e1110VgnVCM1000000b205a0aRCRD,PLAN PARCIAL,CALLE,V,3,,,,,MADRID,MADRID,28041,1,ORCASITAS,12,USERA,439875,4469441,40.37150107,-3.709517912,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
10915705,Instalación Deportiva Municipal Básica Plaza Arturo Barea,,,,"Bus: 25 , 31 , 33 , 36 , 39 , 41 , 50 , 65 , 138 , C",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b6823e641a099610VgnVCM1000001d4a900aRCRD,Arturo Barea,PLAZA,V,,,,,,MADRID,MADRID,28005,1,PALACIO,1,CENTRO,439375,4473782,40.41246022,-3.714538785,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4542220,Instalación Deportiva Municipal Básica Plaza Colonia Oroquieta,,,,"Metro: Villaverde Bajo CruceBus: 22 , 59 , 79 , 85 , 123 , 130",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d1e400f058a61110VgnVCM1000000b205a0aRCRD,ANDALUCIA,CARRETERA,V,S/N,,,,C/V CARRETERA VILLAVERDE A VALLECAS,MADRID,MADRID,28041,4,LOS ROSALES,17,VILLAVERDE,441311,4467332,40.35259551,-3.692409707,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
6299604,Instalación Deportiva Municipal Básica Plaza de Arteijo,,,pistas de baloncesto,"Metro: FuencarralBus: 128, 132, 137, 49, 83",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9e81ce88d415310VgnVCM2000000c205a0aRCRD,ARTEIJO,PLAZA,V,10,,,,,MADRID,MADRID,28029,4,EL PILAR,8,FUENCARRAL-EL PARDO,440117,4481000,40.47753279,-3.706471118,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4548967,Instalación Deportiva Municipal Básica Plaza de Bami - Benidorm,,,,"Metro: El CarmenBus: 38 , 106 , 110 , 146 , 210",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=51f5dedbe1d91110VgnVCM1000000b205a0aRCRD,JOSE VILLENA,CALLE,V,,,,,esq. Benidorm - Plaza de Bami,MADRID,MADRID,28017,1,VENTAS,15,CIUDAD LINEAL,444515,4475995,40.43086574,-3.655438509,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4549875,Instalación Deportiva Municipal Básica Plaza de la Orotava,,,,"Metro: García NoblejasBus: 4 , 28 , 38 , 48 , 70 , 105",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7c825e8f052a1110VgnVCM1000000b205a0aRCRD,LA OROTAVA,PLAZA,V,1,,,,,MADRID,MADRID,28017,2,PUEBLO NUEVO,15,CIUDAD LINEAL,446325,4476094,40.4318766,-3.634109111,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
10915713,Instalación Deportiva Municipal Básica Plaza de María Soledad Torres Acosta,,,pista de street workout ,"Bus: 25 , 31 , 33 , 36 , 39 , 41 , 50 , 65 , 138 , C",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b973e641a099610VgnVCM1000001d4a900aRCRD,María Soledad Torres Acosta,PLAZA,V,,,,,,MADRID,MADRID,28005,1,PALACIO,1,CENTRO,439375,4473782,40.41246022,-3.714538785,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4557484,Instalación Deportiva Municipal Básica Plaza de Sestao,,,,"Bus: 6 , 60 , 78 , 81 , 116 , 131",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d4dcfc5e5ae1110VgnVCM1000000b205a0aRCRD,SESTAO,PLAZA,V,1,,,,,MADRID,MADRID,28041,1,ORCASITAS,12,USERA,439303,4469283,40.3700362,-3.716240028,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje, 
10915708,Instalación Deportiva Municipal Básica Plaza del Campillo de Mundo Nuevo,,,,"Bus: 25 , 31 , 33 , 36 , 39 , 41 , 50 , 65 , 138 , C",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3e643e641a099610VgnVCM1000001d4a900aRCRD,Campillo del Mundo Nuevo,PLAZA,V,,,,,,MADRID,MADRID,28005,1,PALACIO,1,CENTRO,439375,4473782,40.41246022,-3.714538785,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
6299567,Instalación Deportiva Municipal Básica Plaza Fonsagrada,,,,"Metro: FuencarralBus: 128, 132, 137, 49, 83",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=926caad6ac415310VgnVCM2000000c205a0aRCRD,FONSAGRADA,PLAZA,V,6,,,,,MADRID,MADRID,28029,4,EL PILAR,8,FUENCARRAL-EL PARDO,439995,4480971,40.47726405,-3.707914088,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4557585,Instalación Deportiva Municipal Básica Plaza Munguía,,,,"Bus: 6 , 60 , 78 , 81 , 116 , 121 , 131",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=532d2cf657ae1110VgnVCM1000000b205a0aRCRD,MUNGUIA,PLAZA,V,1,,,,Poblado dirigido Orcasitas,MADRID,MADRID,28041,1,ORCASITAS,12,USERA,439602,4469414,40.37123807,-3.712730826,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4555963,Instalación Deportiva Municipal Básica Plaza Vallandes,,,,"Metro: UseraBus: 23 , 55 , 60",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=73415c51350e1110VgnVCM1000000b205a0aRCRD,CALESAS,CALLE,V,4,,,,,MADRID,MADRID,28026,5,MOSCARDO,12,USERA,440282,4471616,40.39112393,-3.704928347,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
10967935,Instalación Deportiva Municipal Básica poblado de Santa Ana,,,"pistas de fútbol-sala, pista de baloncesto, pista de baloncesto 3x3","Metro: FuencarralBus: 66 , 137",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb9e99d98fc2b610VgnVCM1000001d4a900aRCRD,Braille,CALLE,V,15,,,,,MADRID,MADRID,28034,6,VALVERDE,8,FUENCARRAL-EL PARDO,441133,4482878,40.49452475,-3.69466537,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4554531,Instalación Deportiva Municipal Básica Poblado Dirigido La Elipa,,,pista de baloncesto,"Bus: 15 , 28 , 71 , 110 , 113 , 210",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8e0bfa56a0bd1110VgnVCM1000000b205a0aRCRD,JOSE LUIS DE ARRESE,CALLE,V,s/n,,,,,MADRID,MADRID,28017,1,VENTAS,15,CIUDAD LINEAL,444459,4474991,40.42181735,-3.656022586,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
5688632,Instalación Deportiva Municipal Básica Pobladura del Valle,,,,"Metro: Simancas, San Blas.Bus: 4, 38, 48.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cd2cb2bdf65a8210VgnVCM2000000c205a0aRCRD,POBLADURA DEL VALLE,CALLE,V,s/n,,,,c/v Amposta,MADRID,MADRID,28037,4,ARCOS,20,SAN BLAS-CANILLEJAS,447440,4475295,40.42474107,-3.620898052,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4531342,Instalación Deportiva Municipal Básica Poeta Esteban Villegas,,,pista de patinaje,"Metro: Atocha Renfe, Menéndez PelayoBus: 10 , 14 , 19 , 24 , 26, 32 , 37 , 54 , 57 , 63 , 141, 152 , CRenfe: Atocha",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b431d9ba71d01110VgnVCM1000000b205a0aRCRD,POETA ESTEBAN DE VILLEGAS,CALLE,V,4,,,,,MADRID,MADRID,28014,5,LOS JERONIMOS,3,RETIRO,442039,4473351,40.40875051,-3.68310858,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4546653,Instalación Deportiva Municipal Básica Polígono 20,,,pistas de fútbol sala,"Metro: Alfonso XIIIBus: 9 , 40 , 43 , 72 , 73",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f04524a6bcd81110VgnVCM1000000b205a0aRCRD,PADRE CLARET,CALLE,V,18,,,,,MADRID,MADRID,28002,2,PROSPERIDAD,5,CHAMARTIN,443788,4478082,40.44961759,-3.664193959,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4550112,Instalación Deportiva Municipal Básica Polígono de África,,,,"Bus: 4 , 38 , 48 , 70 , 106 , 109.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ff421e23082a1110VgnVCM1000000b205a0aRCRD,VILLAESCUSA,CALLE,V,56,,,,,MADRID,MADRID,28017,2,PUEBLO NUEVO,15,CIUDAD LINEAL,446688,4474810,40.42033296,-3.629721806,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4557627,Instalación Deportiva Municipal Básica Polígono de las Rosas,,,,"Bus: 38 , 140",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ce2dad35d7ae1110VgnVCM1000000b205a0aRCRD,HELSINKI,CALLE,V,8,,,,c/v Oslo,MADRID,MADRID,28022,5,ROSAS,20,SAN BLAS-CANILLEJAS,448962,4475408,40.42586301,-3.602966147,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
6218289,Instalación Deportiva Municipal Básica Pradillo,,,,"Metro: Concha Espina , Alfonso XIIIBus: 9 , 16 , 29 , 40 , 43 , 52 , 72 , 73 , 120",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=76e69a58c3763310VgnVCM1000000b205a0aRCRD,PRADILLO,CALLE,V,23,,,,,MADRID,MADRID,28002,3,CIUDAD JARDIN,5,CHAMARTIN,443042,4478028,40.44908025,-3.672985962,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4560398,Instalación Deportiva Municipal Básica Pradillo - Santa Marca,,,,"Metro: Concha Espina , Alfonso XIIIBus: 9 , 16 , 29 , 40 , 43 , 52 , 72 , 73 , 120",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8aa5f5e49c802110VgnVCM1000000b205a0aRCRD,PRADILLO,CALLE,V,23,,,,,MADRID,MADRID,28002,3,CIUDAD JARDIN,5,CHAMARTIN,443042,4478028,40.44908025,-3.672985962,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4560680,Instalación Deportiva Municipal Básica Prosperidad,,,,"Metro: Concha Espina , Alfonso XIIIBus: 9 , 16 , 29 , 40 , 43 , 52 , 72 , 73 , 120",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=de57058fe5902110VgnVCM1000000b205a0aRCRD,PRADILLO,CALLE,V,25,,,,,MADRID,MADRID,28002,3,CIUDAD JARDIN,5,CHAMARTIN,443095,4478020,40.44901182,-3.672360271,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4554394,Instalación Deportiva Municipal Básica Pueblo Nuevo II,,,,"Metro: AscaoBus: 4 , 28 , 38 , 48 , 70 , 105 , 109",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bca91c7eebad1110VgnVCM1000000b205a0aRCRD,ASCAO,CALLE,V,,,,,esq. Luis Ruiz,MADRID,MADRID,28017,2,PUEBLO NUEVO,15,CIUDAD LINEAL,445916,4475991,40.43092217,-3.638922033,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4549863,Instalación Deportiva Municipal Básica Puente Ventas,,,,"Metro: El Carmen , VentasBus: 12 , 21 , 38 , 48 , 53 , 74 , 106 , 110 , 146 , 210.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a25a658e32a1110VgnVCM1000000b205a0aRCRD,VIRGEN DE LA PAZ,CALLE,V,7 y 9,,,,,MADRID,MADRID,28027,4,CONCEPCION,15,CIUDAD LINEAL,444147,4476150,40.43223739,-3.659790428,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4584733,Instalación Deportiva Municipal Básica Puerto Balbarán,,,,"Bus: 57 , 136 , 144Renfe: El Pozo",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d118833dc03c2110VgnVCM1000000b205a0aRCRD,PUERTO DE BALBARAN,CALLE,V,4 y 6,,,,"Avda. Palomeras Bajas, 10",MADRID,MADRID,28053,2,SAN DIEGO,13,PUENTE DE VALLECAS,443210,4470983,40.38562666,-3.670374699,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4584467,Instalación Deportiva Municipal Básica Puerto Corlite,,,,"Metro: Buenos AiresBus: 10 , 136 , 310",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b47a7e060c2c2110VgnVCM1000000b205a0aRCRD,PUERTO DE CORLITE,CALLE,V,8,,,,,MADRID,MADRID,28018,3,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,444591,4471072,40.3865216,-3.654113043,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4584683,Instalación Deportiva Municipal Básica Puerto Costabona,,,,"Bus: 57 , 136 , 144 , 310",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=427f3d7dcf2c2110VgnVCM1000000b205a0aRCRD,PUERTO DE COSTABONA,CALLE,V,7,,,,,MADRID,MADRID,28018,3,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,444168,4470945,40.38534921,-3.659085275,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4543988,Instalación Deportiva Municipal Básica Puerto de Béjar,,,,"Bus: 62 , 88 , 148",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80438004f7471110VgnVCM1000000b205a0aRCRD,PUERTO DE BEJAR,CALLE,V,7,,,,,MADRID,MADRID,28045,4,LEGAZPI,2,ARGANZUELA,441707,4471082,40.38829591,-3.686825277,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4538569,Instalación Deportiva Municipal Básica Puerto Lumbreras,,,,"Metro: Villa de VallecasBus: 54 , 58 , 103 , 142 , 143",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f6c59e90c4b41110VgnVCM1000000b205a0aRCRD,PUERTO DE LUMBRERAS,CALLE,V,S/N,,,,,MADRID,MADRID,28031,1,CASCO H.VALLECAS,18,VILLA DE VALLECAS,447471,4470478,40.38134839,-3.620134273,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
